_id,libno,time,in,out
12628,775149,2019-09-06T08:00:00,103,99
12629,775149,2019-09-06T09:00:00,33,25
12630,775149,2019-09-06T10:00:00,13,21
12631,775149,2019-09-06T11:00:00,34,32
12632,775149,2019-09-06T12:00:00,32,16
12633,775149,2019-09-06T13:00:00,30,43
12634,775149,2019-09-06T14:00:00,21,23
12635,775149,2019-09-06T15:00:00,5,5
12636,775150,2019-09-06T07:00:00,1,1
12637,775150,2019-09-06T08:00:00,5,3
12638,775150,2019-09-06T09:00:00,14,11
12639,775150,2019-09-06T10:00:00,23,24
12640,775150,2019-09-06T11:00:00,19,18
12641,775150,2019-09-06T12:00:00,7,10
12642,775150,2019-09-06T13:00:00,10,12
12643,775150,2019-09-06T14:00:00,22,20
12644,775150,2019-09-06T15:00:00,9,12
12645,775150,2019-09-06T16:00:00,11,14
12646,775150,2019-09-06T17:00:00,5,6
12647,775160,2019-09-06T07:00:00,3,1
12648,775160,2019-09-06T08:00:00,42,15
12649,775160,2019-09-06T09:00:00,23,26
12650,775160,2019-09-06T10:00:00,32,27
12651,775160,2019-09-06T11:00:00,38,35
12652,775160,2019-09-06T12:00:00,28,27
12653,775160,2019-09-06T13:00:00,49,28
12654,775160,2019-09-06T14:00:00,39,36
12655,775160,2019-09-06T15:00:00,41,28
12656,775160,2019-09-06T16:00:00,31,25
12657,775160,2019-09-06T17:00:00,15,22
12658,775160,2019-09-06T18:00:00,5,5
12659,775160,2019-09-06T19:00:00,4,5
12660,775160,2019-09-06T20:00:00,2,2
12661,775160,2019-09-06T21:00:00,2,2
12662,775160,2019-09-06T22:00:00,1,1
12663,775162,2019-09-06T08:00:00,16,14
12664,775162,2019-09-06T09:00:00,1,2
12665,775162,2019-09-06T10:00:00,1,1
12666,775162,2019-09-06T11:00:00,32,39
12667,775162,2019-09-06T12:00:00,5,6
12668,775162,2019-09-06T13:00:00,27,32
12669,775162,2019-09-06T14:00:00,9,13
12670,775162,2019-09-06T15:00:00,15,17
12671,775162,2019-09-06T16:00:00,2,2
12672,775162,2019-09-06T17:00:00,5,8
12673,775162,2019-09-06T18:00:00,3,7
12674,775162,2019-09-06T19:00:00,0,2
12675,775162,2019-09-06T21:00:00,0,2
12676,775164,2019-09-06T07:00:00,4,3
12677,775164,2019-09-06T08:00:00,1,1
12678,775164,2019-09-06T09:00:00,2,1
12679,775164,2019-09-06T10:00:00,4,3
12680,775164,2019-09-06T11:00:00,4,6
12681,775164,2019-09-06T12:00:00,5,4
12682,775164,2019-09-06T13:00:00,5,5
12683,775164,2019-09-06T14:00:00,0,2
12684,775164,2019-09-06T15:00:00,6,5
12685,775164,2019-09-06T16:00:00,3,5
12686,775164,2019-09-06T17:00:00,2,2
12687,775164,2019-09-06T18:00:00,4,4
12688,775164,2019-09-06T19:00:00,2,3
12689,775164,2019-09-06T20:00:00,2,0
12690,775164,2019-09-06T21:00:00,1,2
12691,775167,2019-09-06T07:00:00,3,0
12692,775167,2019-09-06T08:00:00,14,8
12693,775167,2019-09-06T09:00:00,8,15
12694,775167,2019-09-06T10:00:00,13,12
12695,775167,2019-09-06T11:00:00,14,12
12696,775167,2019-09-06T12:00:00,10,14
12697,775167,2019-09-06T13:00:00,14,16
12698,775167,2019-09-06T14:00:00,25,20
12699,775167,2019-09-06T15:00:00,25,25
12700,775167,2019-09-06T16:00:00,15,20
12701,775167,2019-09-06T17:00:00,10,7
12702,775167,2019-09-06T18:00:00,5,4
12703,775167,2019-09-06T19:00:00,7,10
12704,775167,2019-09-06T20:00:00,2,2
12705,775167,2019-09-06T21:00:00,2,3
12706,775168,2019-09-06T07:00:00,1,0
12707,775168,2019-09-06T08:00:00,6,7
12708,775168,2019-09-06T10:00:00,4,3
12709,775168,2019-09-06T11:00:00,4,5
12710,775168,2019-09-06T12:00:00,4,4
12711,775168,2019-09-06T13:00:00,11,16
12712,775168,2019-09-06T14:00:00,11,12
12713,775168,2019-09-06T15:00:00,22,20
12714,775168,2019-09-06T16:00:00,7,7
12715,775168,2019-09-06T17:00:00,1,2
12716,775168,2019-09-06T18:00:00,4,4
12717,775168,2019-09-06T19:00:00,5,6
12718,775168,2019-09-06T20:00:00,1,1
12719,775170,2019-09-06T08:00:00,8,5
12720,775170,2019-09-06T09:00:00,2,2
12721,775170,2019-09-06T11:00:00,1,1
12722,775170,2019-09-06T13:00:00,2,0
12723,775170,2019-09-06T14:00:00,3,4
12724,775170,2019-09-06T15:00:00,1,1
12725,775170,2019-09-06T16:00:00,1,2
12726,775100,2019-09-07T06:00:00,2,0
12727,775100,2019-09-07T08:00:00,4,2
12728,775100,2019-09-07T09:00:00,21,3
12729,775100,2019-09-07T10:00:00,407,204
12730,775100,2019-09-07T11:00:00,459,324
12731,775100,2019-09-07T12:00:00,557,469
12732,775100,2019-09-07T13:00:00,654,494
12733,775100,2019-09-07T14:00:00,528,640
12734,775100,2019-09-07T15:00:00,424,750
12735,775100,2019-09-07T16:00:00,26,138
12736,775100,2019-09-07T17:00:00,1,5
12737,775100,2019-09-07T18:00:00,1,2
12738,775100,2019-09-07T19:00:00,0,1
12739,775100,2019-09-07T20:00:00,1,2
12740,775100,2019-09-07T22:00:00,0,1
12741,775120,2019-09-07T07:00:00,1,0
12742,775120,2019-09-07T08:00:00,4,3
12743,775120,2019-09-07T09:00:00,6,4
12744,775120,2019-09-07T10:00:00,22,21
12745,775120,2019-09-07T11:00:00,35,29
12746,775120,2019-09-07T12:00:00,16,18
12747,775120,2019-09-07T13:00:00,28,17
12748,775120,2019-09-07T14:00:00,7,21
12749,775120,2019-09-07T15:00:00,17,6
12750,775120,2019-09-07T16:00:00,14,22
12751,775120,2019-09-07T17:00:00,9,11
12752,775120,2019-09-07T18:00:00,5,6
12753,775120,2019-09-07T19:00:00,4,2
12754,775120,2019-09-07T20:00:00,0,1
12755,775120,2019-09-07T21:00:00,0,2
12756,775122,2019-09-07T09:00:00,2,2
12757,775122,2019-09-07T10:00:00,5,3
12758,775122,2019-09-07T11:00:00,5,7
12759,775122,2019-09-07T13:00:00,3,3
12760,775122,2019-09-07T14:00:00,11,11
12761,775122,2019-09-07T15:00:00,2,1
12762,775122,2019-09-07T16:00:00,11,8
12763,775122,2019-09-07T17:00:00,1,4
12764,775122,2019-09-07T18:00:00,1,1
12765,775122,2019-09-07T19:00:00,2,2
12766,775122,2019-09-07T21:00:00,1,1
12767,775126,2019-09-07T09:00:00,3,3
12768,775126,2019-09-07T10:00:00,8,3
12769,775126,2019-09-07T11:00:00,2,6
12770,775126,2019-09-07T12:00:00,2,2
12771,775126,2019-09-07T13:00:00,3,0
12772,775126,2019-09-07T14:00:00,3,5
12773,775126,2019-09-07T15:00:00,2,0
12774,775126,2019-09-07T16:00:00,4,6
12775,775126,2019-09-07T19:00:00,3,2
12776,775126,2019-09-07T21:00:00,0,1
12777,775127,2019-09-07T08:00:00,3,2
12778,775127,2019-09-07T09:00:00,7,4
12779,775127,2019-09-07T10:00:00,17,15
12780,775127,2019-09-07T11:00:00,6,8
12781,775127,2019-09-07T12:00:00,7,7
12782,775127,2019-09-07T13:00:00,19,6
12783,775127,2019-09-07T14:00:00,7,12
12784,775127,2019-09-07T15:00:00,5,6
12785,775127,2019-09-07T16:00:00,4,8
12786,775127,2019-09-07T17:00:00,2,3
12787,775130,2019-09-07T07:00:00,5,3
12788,775130,2019-09-07T08:00:00,6,3
12789,775130,2019-09-07T09:00:00,45,12
12790,775130,2019-09-07T10:00:00,62,64
12791,775130,2019-09-07T11:00:00,62,50
12792,775130,2019-09-07T12:00:00,68,72
12793,775130,2019-09-07T13:00:00,36,42
12794,775130,2019-09-07T14:00:00,45,37
12795,775130,2019-09-07T15:00:00,28,34
12796,775130,2019-09-07T16:00:00,33,41
12797,775130,2019-09-07T17:00:00,13,27
12798,775130,2019-09-07T18:00:00,3,6
12799,775130,2019-09-07T19:00:00,1,3
12800,775130,2019-09-07T20:00:00,3,14
12801,775130,2019-09-07T21:00:00,4,4
12802,775140,2019-09-07T07:00:00,1,0
12803,775140,2019-09-07T08:00:00,4,2
12804,775140,2019-09-07T09:00:00,26,12
12805,775140,2019-09-07T10:00:00,56,56
12806,775140,2019-09-07T11:00:00,46,49
12807,775140,2019-09-07T12:00:00,43,27
12808,775140,2019-09-07T13:00:00,28,37
12809,775140,2019-09-07T14:00:00,34,29
12810,775140,2019-09-07T15:00:00,30,26
12811,775140,2019-09-07T16:00:00,24,34
12812,775140,2019-09-07T17:00:00,12,23
12813,775140,2019-09-07T18:00:00,6,11
12814,775140,2019-09-07T19:00:00,8,8
12815,775140,2019-09-07T20:00:00,3,6
12816,775140,2019-09-07T21:00:00,9,10
12817,775140,2019-09-07T22:00:00,0,2
12818,775144,2019-09-07T09:00:00,0,2
12819,775144,2019-09-07T10:00:00,19,9
12820,775144,2019-09-07T11:00:00,33,29
12821,775144,2019-09-07T12:00:00,23,21
12822,775144,2019-09-07T13:00:00,2,20
12823,775146,2019-09-07T07:00:00,1,1
12824,775146,2019-09-07T08:00:00,4,3
12825,775146,2019-09-07T09:00:00,4,3
12826,775146,2019-09-07T10:00:00,2,2
12827,775146,2019-09-07T11:00:00,0,1
12828,775146,2019-09-07T12:00:00,0,1
12829,775146,2019-09-07T14:00:00,1,1
12830,775146,2019-09-07T15:00:00,3,1
12831,775146,2019-09-07T16:00:00,7,3
12832,775146,2019-09-07T17:00:00,1,6
12833,775146,2019-09-07T18:00:00,13,3
12834,775146,2019-09-07T19:00:00,4,6
12835,775146,2019-09-07T20:00:00,2,8
12836,775147,2019-09-07T09:00:00,3,3
12837,775147,2019-09-07T10:00:00,24,18
12838,775147,2019-09-07T11:00:00,22,20
12839,775147,2019-09-07T12:00:00,17,24
12840,775147,2019-09-07T13:00:00,1,3
12841,775149,2019-09-07T09:00:00,3,2
12842,775149,2019-09-07T10:00:00,8,7
12843,775149,2019-09-07T11:00:00,9,10
12844,775149,2019-09-07T12:00:00,12,12
12845,775149,2019-09-07T13:00:00,3,4
12846,775150,2019-09-07T08:00:00,3,1
12847,775150,2019-09-07T09:00:00,2,3
12848,775150,2019-09-07T10:00:00,8,7
12849,775150,2019-09-07T11:00:00,12,11
12850,775150,2019-09-07T12:00:00,15,19
12851,775150,2019-09-07T13:00:00,7,3
12852,775150,2019-09-07T14:00:00,8,15
12853,775150,2019-09-07T15:00:00,0,1
12854,775160,2019-09-07T07:00:00,1,0
12855,775160,2019-09-07T08:00:00,3,3
12856,775160,2019-09-07T09:00:00,16,6
12857,775160,2019-09-07T10:00:00,55,32
12858,775160,2019-09-07T11:00:00,78,71
12859,775160,2019-09-07T12:00:00,79,78
12860,775160,2019-09-07T13:00:00,30,29
12861,775160,2019-09-07T14:00:00,13,11
12862,775160,2019-09-07T15:00:00,15,8
12863,775160,2019-09-07T16:00:00,9,11
12864,775160,2019-09-07T17:00:00,9,4
12865,775160,2019-09-07T18:00:00,4,2
12866,775160,2019-09-07T19:00:00,2,3
12867,775160,2019-09-07T20:00:00,1,0
12868,775162,2019-09-07T10:00:00,8,6
12869,775162,2019-09-07T12:00:00,1,1
12870,775162,2019-09-07T13:00:00,10,9
12871,775162,2019-09-07T15:00:00,7,4
12872,775162,2019-09-07T16:00:00,5,3
12873,775162,2019-09-07T17:00:00,3,6
12874,775162,2019-09-07T18:00:00,2,2
12875,775162,2019-09-07T20:00:00,7,9
12876,775162,2019-09-07T21:00:00,0,1
12877,775164,2019-09-07T07:00:00,1,1
12878,775164,2019-09-07T10:00:00,5,2
12879,775164,2019-09-07T11:00:00,10,12
12880,775164,2019-09-07T13:00:00,2,1
12881,775164,2019-09-07T14:00:00,2,2
12882,775164,2019-09-07T15:00:00,10,7
12883,775164,2019-09-07T16:00:00,7,11
12884,775164,2019-09-07T17:00:00,1,1
12885,775164,2019-09-07T18:00:00,1,1
12886,775164,2019-09-07T19:00:00,1,1
12887,775167,2019-09-07T07:00:00,0,1
12888,775167,2019-09-07T08:00:00,1,2
12889,775167,2019-09-07T09:00:00,13,9
12890,775167,2019-09-07T10:00:00,12,8
12891,775167,2019-09-07T11:00:00,16,23
12892,775167,2019-09-07T12:00:00,5,4
12893,775167,2019-09-07T13:00:00,12,12
12894,775167,2019-09-07T14:00:00,5,9
12895,775167,2019-09-07T15:00:00,6,5
12896,775167,2019-09-07T16:00:00,14,5
12897,775167,2019-09-07T17:00:00,11,19
12898,775167,2019-09-07T18:00:00,3,4
12899,775167,2019-09-07T19:00:00,2,5
12900,775167,2019-09-07T20:00:00,1,3
12901,775168,2019-09-07T10:00:00,4,4
12902,775168,2019-09-07T11:00:00,3,2
12903,775168,2019-09-07T12:00:00,6,6
12904,775168,2019-09-07T13:00:00,3,3
12905,775168,2019-09-07T14:00:00,12,5
12906,775168,2019-09-07T15:00:00,10,9
12907,775168,2019-09-07T16:00:00,1,3
12908,775168,2019-09-07T18:00:00,0,1
12909,775168,2019-09-07T20:00:00,3,2
12910,775170,2019-09-07T09:00:00,2,2
12911,775170,2019-09-07T10:00:00,2,4
12912,775170,2019-09-07T11:00:00,2,1
12913,775170,2019-09-07T12:00:00,3,1
12914,775170,2019-09-07T13:00:00,1,2
12915,775170,2019-09-07T14:00:00,2,1
12916,775170,2019-09-07T15:00:00,0,2
12917,775170,2019-09-07T16:00:00,2,2
12918,775100,2019-09-08T08:00:00,1,0
12919,775100,2019-09-08T09:00:00,7,1
12920,775100,2019-09-08T10:00:00,354,133
12921,775100,2019-09-08T11:00:00,602,411
12922,775100,2019-09-08T12:00:00,496,528
12923,775100,2019-09-08T13:00:00,646,582
12924,775100,2019-09-08T14:00:00,418,462
12925,775100,2019-09-08T15:00:00,349,540
12926,775100,2019-09-08T16:00:00,10,76
12927,775100,2019-09-08T17:00:00,6,35
12928,775100,2019-09-08T18:00:00,1,6
12929,775100,2019-09-08T19:00:00,2,3
12930,775100,2019-09-08T20:00:00,0,1
12931,775100,2019-09-08T21:00:00,1,1
12932,775100,2019-09-08T22:00:00,3,5
12933,775120,2019-09-08T08:00:00,2,1
12934,775120,2019-09-08T09:00:00,4,2
12935,775120,2019-09-08T10:00:00,14,9
12936,775120,2019-09-08T11:00:00,11,10
12937,775120,2019-09-08T12:00:00,15,13
12938,775120,2019-09-08T13:00:00,12,11
12939,775120,2019-09-08T14:00:00,19,21
12940,775120,2019-09-08T15:00:00,17,14
12941,775120,2019-09-08T16:00:00,15,19
12942,775120,2019-09-08T17:00:00,17,21
12943,775120,2019-09-08T18:00:00,14,13
12944,775120,2019-09-08T19:00:00,6,8
12945,775120,2019-09-08T20:00:00,7,4
12946,775120,2019-09-08T21:00:00,3,5
12947,775120,2019-09-08T22:00:00,0,1
12948,775122,2019-09-08T07:00:00,2,2
12949,775122,2019-09-08T08:00:00,1,1
12950,775122,2019-09-08T09:00:00,1,1
12951,775122,2019-09-08T10:00:00,6,7
12952,775122,2019-09-08T11:00:00,12,11
12953,775122,2019-09-08T12:00:00,14,12
12954,775122,2019-09-08T13:00:00,11,13
12955,775122,2019-09-08T14:00:00,3,2
12956,775122,2019-09-08T15:00:00,8,8
12957,775122,2019-09-08T16:00:00,7,7
12958,775122,2019-09-08T17:00:00,7,8
12959,775122,2019-09-08T18:00:00,3,3
12960,775122,2019-09-08T19:00:00,8,7
12961,775122,2019-09-08T20:00:00,2,3
12962,775126,2019-09-08T09:00:00,1,1
12963,775126,2019-09-08T11:00:00,4,4
12964,775126,2019-09-08T12:00:00,2,2
12965,775126,2019-09-08T13:00:00,3,3
12966,775126,2019-09-08T14:00:00,7,6
12967,775126,2019-09-08T15:00:00,3,1
12968,775126,2019-09-08T16:00:00,2,4
12969,775126,2019-09-08T17:00:00,1,1
12970,775126,2019-09-08T19:00:00,4,4
12971,775126,2019-09-08T20:00:00,3,2
12972,775126,2019-09-08T21:00:00,0,1
12973,775127,2019-09-08T07:00:00,2,0
12974,775127,2019-09-08T08:00:00,1,1
12975,775127,2019-09-08T09:00:00,3,2
12976,775127,2019-09-08T10:00:00,13,11
12977,775127,2019-09-08T11:00:00,11,12
12978,775127,2019-09-08T12:00:00,11,12
12979,775127,2019-09-08T13:00:00,16,11
12980,775127,2019-09-08T14:00:00,10,14
12981,775127,2019-09-08T15:00:00,9,9
12982,775127,2019-09-08T16:00:00,8,7
12983,775130,2019-09-08T07:00:00,4,1
12984,775130,2019-09-08T08:00:00,2,2
12985,775130,2019-09-08T09:00:00,16,9
12986,775130,2019-09-08T10:00:00,19,19
12987,775130,2019-09-08T11:00:00,26,23
12988,775130,2019-09-08T12:00:00,23,20
12989,775130,2019-09-08T13:00:00,25,25
12990,775130,2019-09-08T14:00:00,21,15
12991,775130,2019-09-08T15:00:00,35,38
12992,775130,2019-09-08T16:00:00,17,20
12993,775130,2019-09-08T17:00:00,18,27
12994,775130,2019-09-08T18:00:00,0,2
12995,775140,2019-09-08T08:00:00,9,6
12996,775140,2019-09-08T09:00:00,6,4
12997,775140,2019-09-08T10:00:00,18,11
12998,775140,2019-09-08T11:00:00,15,23
12999,775140,2019-09-08T12:00:00,19,15
13000,775140,2019-09-08T13:00:00,27,23
13001,775140,2019-09-08T14:00:00,28,32
13002,775140,2019-09-08T15:00:00,31,27
13003,775140,2019-09-08T16:00:00,23,31
13004,775140,2019-09-08T17:00:00,12,13
13005,775140,2019-09-08T18:00:00,3,4
13006,775140,2019-09-08T19:00:00,6,10
13007,775140,2019-09-08T20:00:00,4,4
13008,775140,2019-09-08T21:00:00,4,3
13009,775140,2019-09-08T22:00:00,0,1
13010,775146,2019-09-08T09:00:00,3,1
13011,775146,2019-09-08T10:00:00,6,5
13012,775146,2019-09-08T11:00:00,1,2
13013,775146,2019-09-08T12:00:00,2,4
13014,775146,2019-09-08T13:00:00,2,2
13015,775146,2019-09-08T14:00:00,5,3
13016,775146,2019-09-08T15:00:00,0,1
13017,775146,2019-09-08T16:00:00,2,0
13018,775146,2019-09-08T17:00:00,5,7
13019,775146,2019-09-08T18:00:00,4,0
13020,775146,2019-09-08T19:00:00,2,6
13021,775147,2019-09-08T07:00:00,2,6
13022,775147,2019-09-08T08:00:00,1,3
13023,775147,2019-09-08T09:00:00,3,1
13024,775147,2019-09-08T10:00:00,0,2
13025,775147,2019-09-08T11:00:00,3,1
13026,775147,2019-09-08T12:00:00,5,0
13027,775147,2019-09-08T15:00:00,2,1
13028,775150,2019-09-08T08:00:00,1,0
13029,775150,2019-09-08T09:00:00,2,3
13030,775150,2019-09-08T10:00:00,11,5
13031,775150,2019-09-08T11:00:00,9,14
13032,775150,2019-09-08T12:00:00,8,7
13033,775150,2019-09-08T13:00:00,12,14
13034,775150,2019-09-08T14:00:00,8,8
13035,775160,2019-09-08T09:00:00,7,2
13036,775160,2019-09-08T10:00:00,11,8
13037,775160,2019-09-08T11:00:00,16,8
13038,775160,2019-09-08T12:00:00,18,25
13039,775160,2019-09-08T13:00:00,14,12
13040,775160,2019-09-08T14:00:00,10,13
13041,775160,2019-09-08T15:00:00,8,14
13042,775160,2019-09-08T16:00:00,7,8
13043,775160,2019-09-08T17:00:00,7,12
13044,775160,2019-09-08T18:00:00,4,3
13045,775160,2019-09-08T19:00:00,2,3
13046,775160,2019-09-08T20:00:00,4,2
13047,775160,2019-09-08T21:00:00,1,2
13048,775162,2019-09-08T08:00:00,2,1
13049,775162,2019-09-08T10:00:00,2,2
13050,775162,2019-09-08T11:00:00,6,6
13051,775162,2019-09-08T12:00:00,10,2
13052,775162,2019-09-08T13:00:00,0,4
13053,775162,2019-09-08T14:00:00,5,8
13054,775162,2019-09-08T16:00:00,9,16
13055,775162,2019-09-08T17:00:00,2,5
13056,775162,2019-09-08T18:00:00,5,5
13057,775162,2019-09-08T19:00:00,11,11
13058,775162,2019-09-08T20:00:00,2,2
13059,775162,2019-09-08T21:00:00,0,3
13060,775164,2019-09-08T08:00:00,1,1
13061,775164,2019-09-08T09:00:00,2,2
13062,775164,2019-09-08T10:00:00,7,7
13063,775164,2019-09-08T11:00:00,4,4
13064,775164,2019-09-08T12:00:00,3,1
13065,775164,2019-09-08T13:00:00,3,5
13066,775164,2019-09-08T14:00:00,2,2
13067,775164,2019-09-08T15:00:00,6,6
13068,775164,2019-09-08T16:00:00,4,3
13069,775164,2019-09-08T17:00:00,5,6
13070,775164,2019-09-08T18:00:00,5,5
13071,775164,2019-09-08T20:00:00,1,1
13072,775164,2019-09-08T21:00:00,1,1
13073,775167,2019-09-08T08:00:00,1,0
13074,775167,2019-09-08T09:00:00,11,6
13075,775167,2019-09-08T10:00:00,11,19
13076,775167,2019-09-08T11:00:00,10,7
13077,775167,2019-09-08T12:00:00,17,18
13078,775167,2019-09-08T13:00:00,9,12
13079,775167,2019-09-08T14:00:00,25,21
13080,775167,2019-09-08T15:00:00,16,15
13081,775167,2019-09-08T16:00:00,15,13
13082,775167,2019-09-08T17:00:00,13,15
13083,775167,2019-09-08T18:00:00,6,9
13084,775167,2019-09-08T19:00:00,5,4
13085,775167,2019-09-08T20:00:00,2,2
13086,775167,2019-09-08T21:00:00,3,4
13087,775168,2019-09-08T09:00:00,6,5
13088,775168,2019-09-08T10:00:00,5,5
13089,775168,2019-09-08T11:00:00,9,10
13090,775168,2019-09-08T12:00:00,5,3
13091,775168,2019-09-08T13:00:00,7,6
13092,775168,2019-09-08T14:00:00,3,2
13093,775168,2019-09-08T15:00:00,3,6
13094,775168,2019-09-08T16:00:00,7,2
13095,775168,2019-09-08T17:00:00,6,15
13096,775168,2019-09-08T18:00:00,9,7
13097,775168,2019-09-08T19:00:00,12,13
13098,775168,2019-09-08T20:00:00,2,4
13099,775170,2019-09-08T11:00:00,1,1
13100,775170,2019-09-08T12:00:00,1,1
13101,775170,2019-09-08T13:00:00,3,1
13102,775170,2019-09-08T14:00:00,0,2
13103,775170,2019-09-08T15:00:00,3,3
13104,775170,2019-09-08T16:00:00,4,2
13105,775170,2019-09-08T17:00:00,0,2
13106,775170,2019-09-08T18:00:00,3,1
13107,775170,2019-09-08T19:00:00,2,4
13108,775170,2019-09-08T20:00:00,0,1
13109,775100,2019-09-09T06:00:00,12,3
13110,775100,2019-09-09T07:00:00,91,5
13111,775100,2019-09-09T08:00:00,258,31
13112,775100,2019-09-09T09:00:00,305,85
13113,775100,2019-09-09T10:00:00,385,251
13114,775100,2019-09-09T11:00:00,318,363
13115,775100,2019-09-09T12:00:00,411,407
13116,775100,2019-09-09T13:00:00,407,387
13117,775100,2019-09-09T14:00:00,330,388
13118,775100,2019-09-09T15:00:00,443,541
13119,775100,2019-09-09T16:00:00,242,406
13120,775100,2019-09-09T17:00:00,137,254
13121,775100,2019-09-09T18:00:00,108,186
13122,775100,2019-09-09T19:00:00,79,128
13123,775100,2019-09-09T20:00:00,37,86
13124,775100,2019-09-09T21:00:00,15,52
13125,775100,2019-09-09T22:00:00,1,5
13126,775120,2019-09-09T06:00:00,1,1
13127,775120,2019-09-09T07:00:00,2,1
13128,775120,2019-09-09T08:00:00,9,3
13129,775120,2019-09-09T09:00:00,29,9
13130,775120,2019-09-09T10:00:00,27,43
13131,775120,2019-09-09T11:00:00,34,39
13132,775120,2019-09-09T12:00:00,47,45
13133,775120,2019-09-09T13:00:00,33,33
13134,775120,2019-09-09T14:00:00,23,33
13135,775120,2019-09-09T15:00:00,31,31
13136,775120,2019-09-09T16:00:00,33,38
13137,775120,2019-09-09T17:00:00,20,17
13138,775120,2019-09-09T18:00:00,13,16
13139,775120,2019-09-09T19:00:00,10,9
13140,775120,2019-09-09T20:00:00,7,6
13141,775120,2019-09-09T21:00:00,4,6
13142,775122,2019-09-09T08:00:00,1,0
13143,775122,2019-09-09T09:00:00,3,3
13144,775122,2019-09-09T10:00:00,14,16
13145,775122,2019-09-09T11:00:00,6,7
13146,775122,2019-09-09T12:00:00,6,4
13147,775122,2019-09-09T13:00:00,4,6
13148,775122,2019-09-09T14:00:00,20,20
13149,775122,2019-09-09T15:00:00,10,9
13150,775122,2019-09-09T16:00:00,10,10
13151,775122,2019-09-09T17:00:00,12,14
13152,775122,2019-09-09T18:00:00,11,11
13153,775122,2019-09-09T19:00:00,5,4
13154,775122,2019-09-09T20:00:00,4,7
13155,775122,2019-09-09T21:00:00,2,2
13156,775126,2019-09-09T09:00:00,1,0
13157,775126,2019-09-09T10:00:00,7,7
13158,775126,2019-09-09T11:00:00,2,3
13159,775126,2019-09-09T12:00:00,1,1
13160,775126,2019-09-09T14:00:00,4,4
13161,775126,2019-09-09T15:00:00,2,3
13162,775126,2019-09-09T16:00:00,5,3
13163,775126,2019-09-09T17:00:00,2,3
13164,775126,2019-09-09T18:00:00,2,2
13165,775126,2019-09-09T19:00:00,4,2
13166,775126,2019-09-09T20:00:00,1,2
13167,775126,2019-09-09T21:00:00,1,2
13168,775127,2019-09-09T08:00:00,5,3
13169,775127,2019-09-09T09:00:00,9,5
13170,775127,2019-09-09T10:00:00,17,16
13171,775127,2019-09-09T11:00:00,13,12
13172,775127,2019-09-09T12:00:00,9,10
13173,775127,2019-09-09T13:00:00,17,12
13174,775127,2019-09-09T14:00:00,23,19
13175,775127,2019-09-09T15:00:00,14,14
13176,775127,2019-09-09T16:00:00,11,17
13177,775127,2019-09-09T17:00:00,6,4
13178,775127,2019-09-09T18:00:00,4,2
13179,775127,2019-09-09T19:00:00,2,4
13180,775130,2019-09-09T06:00:00,1,1
13181,775130,2019-09-09T07:00:00,7,6
13182,775130,2019-09-09T08:00:00,14,10
13183,775130,2019-09-09T09:00:00,39,29
13184,775130,2019-09-09T10:00:00,59,51
13185,775130,2019-09-09T11:00:00,51,52
13186,775130,2019-09-09T12:00:00,56,59
13187,775130,2019-09-09T13:00:00,43,48
13188,775130,2019-09-09T14:00:00,70,63
13189,775130,2019-09-09T15:00:00,48,41
13190,775130,2019-09-09T16:00:00,49,53
13191,775130,2019-09-09T17:00:00,33,33
13192,775130,2019-09-09T18:00:00,13,13
13193,775130,2019-09-09T19:00:00,8,23
13194,775140,2019-09-09T06:00:00,1,0
13195,775140,2019-09-09T07:00:00,2,2
13196,775140,2019-09-09T08:00:00,14,4
13197,775140,2019-09-09T09:00:00,18,10
13198,775140,2019-09-09T10:00:00,45,36
13199,775140,2019-09-09T11:00:00,55,55
13200,775140,2019-09-09T12:00:00,38,53
13201,775140,2019-09-09T13:00:00,43,42
13202,775140,2019-09-09T14:00:00,64,53
13203,775140,2019-09-09T15:00:00,54,58
13204,775140,2019-09-09T16:00:00,50,48
13205,775140,2019-09-09T17:00:00,36,46
